zip_code,sector,year,quarter,co2_emissions_no_solar_tons,co2_emissions_with_solar_tons,electricity_cost_no_solar_usd,electricity_cost_with_solar_usd
92082,r,2028,4,33400.15,34105.34,308294.09,106665.08
92083,c,2026,1,99420.14,98914.64,721403.44,209850.39
92083,c,2026,2,69199.66,71343.09,537270.1,142636.65
92083,c,2026,3,70014.84,71459,575453.62,176266.3
92083,c,2026,4,75656.2,73147.77,554181.25,165801.49
92083,c,2027,1,99052.57,105952.9,699501.31,203100.78
92083,c,2027,2,71476.39,76295.03,475455.51,145640.26
92083,c,2027,3,71559.47,66620.75,587554.33,170935.56
92083,c,2027,4,73238.84,75536.96,552671.64,163940.86
92083,c,2028,1,106100.65,102736.12,677002.58,204828.62
92083,c,2028,2,76437.58,67517.05,485467.54,159194.98
92083,c,2028,3,66714.42,68021.66,569785.19,201227.08
92083,c,2028,4,75631.01,75331.19,546469.52,178366.38
92083,r,2026,1,86686.31,95960.49,774441.22,222310.49
92083,r,2026,2,50802.05,56329.69,551664.32,166983.7
92083,r,2026,3,52715.22,50836.93,493324.88,137524.6
92083,r,2026,4,61699.22,54722.61,503112.5,173494.49
92083,r,2027,1,96099.68,87267.58,741034.98,254927.5
92083,r,2027,2,56405.02,57103.15,556612.32,162191
92083,r,2027,3,50895.21,52782.12,458415.33,141975.81
92083,r,2027,4,54791.32,53495.77,578314.96,164194.5
92083,r,2028,1,87394.15,83503.21,849758.34,230457.64
92083,r,2028,2,57179.52,57615.32,540636.66,158879.31
92083,r,2028,3,52842.63,49047.06,473252.71,156298.81
92083,r,2028,4,53562.94,61492.02,547315.01,174529.19
92084,c,2026,1,92958.22,89849.11,620160.36,173510.73
92084,c,2026,2,75259.22,72438.7,506623.64,158892.04
92084,c,2026,3,43647.77,44690.99,394892.56,107195.69
92084,c,2026,4,58092.1,59570.53,437033.45,124168.64
92084,c,2027,1,89969.23,91112.87,578369.09,187381.69
92084,c,2027,2,72526.79,71138.26,529640.15,158416.08
92084,c,2027,3,44796.02,45929.72,357318.96,106588.17
92084,c,2027,4,59649.4,59838.3,413895.48,137421.67
92084,c,2028,1,91234.68,84972.97,624605.64,170200.74
92084,c,2028,2,71224.77,74370.16,528053.6,146566.7
92084,c,2028,3,46037.66,41559.56,355293.91,104295.76
92084,c,2028,4,59917.52,56670.27,458072.24,133178.11
92084,r,2026,1,134770.36,124232.74,1081829.85,331209.82
92084,r,2026,2,51262.06,51503.47,466715.84,156884.1
92084,r,2026,3,58647.69,59423.87,502246.1,163328.57
92084,r,2026,4,66885.68,68555.11,691962.29,208567.54
92084,r,2027,1,124412.85,122544.53,1104032.72,342412.15
92084,r,2027,2,51572.13,48759.17,522947.01,162151.03
92084,r,2027,3,59495.05,53711.01,544428.57,160871.72
92084,r,2027,4,68642.13,73600.4,695225.12,196883.14
92084,r,2028,1,122722.19,125059.57,1141373.84,357578.48
92084,r,2028,2,48824.18,54633.81,540503.44,151392.47
92084,r,2028,3,53775.35,58222.07,536239.08,146183.88
92084,r,2028,4,73693.82,73947.45,656277.14,194762.35
92085,c,2026,1,0,0,0,0
92085,c,2026,2,0,0,0,0
92085,c,2026,3,0,0,0,0
92085,c,2026,4,0,0,0,0
92085,c,2027,1,0,0,0,0
92085,c,2027,2,0,0,0,0
92085,c,2027,3,0,0,0,0
92085,c,2027,4,0,0,0,0
92085,c,2028,1,0,0,0,0
92085,c,2028,2,0,0,0,0
92085,c,2028,3,0,0,0,0
92085,c,2028,4,0,0,0,0
92085,r,2026,1,0,0,0,0
92085,r,2026,2,0,0,0,0
92085,r,2026,3,0,0,0,0
92085,r,2026,4,0,0,0,0
92085,r,2027,1,0,0,0,0
92085,r,2027,2,0,0,0,0
92085,r,2027,3,0,0,0,0
92085,r,2027,4,0,0,0,0
92085,r,2028,1,0,0,0,0
92085,r,2028,2,0,0,0,0
92085,r,2028,3,0,0,0,0
92085,r,2028,4,0,0,0,0
92086,c,2026,1,0,0,0,0
92086,c,2026,2,0,0,0,0
92086,c,2026,3,0,0,0,0
92086,c,2026,4,0,0,0,0
92086,c,2027,1,0,0,0,0
92086,c,2027,2,0,0,0,0
92086,c,2027,3,0,0,0,0
92086,c,2027,4,0,0,0,0
92086,c,2028,1,0,0,0,0
92086,c,2028,2,0,0,0,0
92086,c,2028,3,0,0,0,0
92086,c,2028,4,0,0,0,0
92086,r,2026,1,8063.53,8297.07,75153.16,18034.37
92086,r,2026,2,3110.51,2822.15,28458.3,8504.7
92086,r,2026,3,3451.36,3766.19,32296.99,10433.29
92086,r,2026,4,2669.99,2488.08,25444.16,6703.75
92086,r,2027,1,8309.31,8713.25,60114.57,22726.07
92086,r,2027,2,2825.77,2988.74,28348.99,8540.2
92086,r,2027,3,3771.52,3441.77,34777.63,10299.42
92086,r,2027,4,2490.62,2656.63,22345.83,7015.39
92086,r,2028,1,8726.11,6969.68,75753.56,20678.12
92086,r,2028,2,2992.58,2977.26,28467.33,8173.28
92086,r,2028,3,3446.64,3706.12,34331.39,9313.27
92086,r,2028,4,2659.34,2333.13,23384.64,6872.05
92091,c,2026,1,0,0,0,0
92091,c,2026,2,0,0,0,0
92091,c,2026,3,0,0,0,0
92091,c,2026,4,0,0,0,0
92091,c,2027,1,0,0,0,0
92091,c,2027,2,0,0,0,0
92091,c,2027,3,0,0,0,0
92091,c,2027,4,0,0,0,0
92091,c,2028,1,0,0,0,0
92091,c,2028,2,0,0,0,0
92091,c,2028,3,0,0,0,0
92091,c,2028,4,0,0,0,0
92091,r,2026,1,4761.28,4575.92,44040.73,12468.1
92091,r,2026,2,2818.66,2914.78,29110.92,8210.43
92091,r,2026,3,4873.34,4770.25,46100.29,13615
92091,r,2026,4,4571.49,4822.69,45797.88,13778.97
92091,r,2027,1,4580.62,4910.3,41560.34,12593.24
92091,r,2027,2,2917.11,2911.18,27368.11,8683.67
92091,r,2027,3,4774.76,4791.1,45383.33,12572.78
92091,r,2027,4,4827.04,4744,45929.91,13168.99
92091,r,2028,1,4915.35,4633.75,41977.48,12504.67
92091,r,2028,2,2913.51,2736.89,28945.58,9380.03
92091,r,2028,3,4795.63,4716.59,41909.28,13228.49
92091,r,2028,4,4748.28,4757.67,43896.62,13158.8
92092,c,2026,1,0,0,0,0
92092,c,2026,2,0,0,0,0
92092,c,2026,3,0,0,0,0
92092,c,2026,4,0,0,0,0
92092,c,2027,1,0,0,0,0
92092,c,2027,2,0,0,0,0
92092,c,2027,3,0,0,0,0
92092,c,2027,4,0,0,0,0
92092,c,2028,1,0,0,0,0
92092,c,2028,2,0,0,0,0
92092,c,2028,3,0,0,0,0
92092,c,2028,4,0,0,0,0
92092,r,2026,1,0,0,0,0
92092,r,2026,2,0,0,0,0
92092,r,2026,3,0,0,0,0
92092,r,2026,4,0,0,0,0
92092,r,2027,1,0,0,0,0
92092,r,2027,2,0,0,0,0
92092,r,2027,3,0,0,0,0
92092,r,2027,4,0,0,0,0
92092,r,2028,1,0,0,0,0
92092,r,2028,2,0,0,0,0
92092,r,2028,3,0,0,0,0
92092,r,2028,4,0,0,0,0
92093,c,2026,1,0,0,0,0
92093,c,2026,2,0,0,0,0
92093,c,2026,3,0,0,0,0
92093,c,2026,4,0,0,0,0
92093,c,2027,1,0,0,0,0
92093,c,2027,2,0,0,0,0
92093,c,2027,3,0,0,0,0
92093,c,2027,4,0,0,0,0
92093,c,2028,1,0,0,0,0
92093,c,2028,2,0,0,0,0
92093,c,2028,3,0,0,0,0
92093,c,2028,4,0,0,0,0
92093,r,2026,1,0,0,0,0
92093,r,2026,2,0,0,0,0
92093,r,2026,3,0,0,0,0
92093,r,2026,4,0,0,0,0
92093,r,2027,1,0,0,0,0
92093,r,2027,2,0,0,0,0
92093,r,2027,3,0,0,0,0
92093,r,2027,4,0,0,0,0
92093,r,2028,1,0,0,0,0
92093,r,2028,2,0,0,0,0
92093,r,2028,3,0,0,0,0
92093,r,2028,4,0,0,0,0
92096,c,2026,1,0,0,0,0
92096,c,2026,2,0,0,0,0
92096,c,2026,3,0,0,0,0
92096,c,2026,4,0,0,0,0
92096,c,2027,1,0,0,0,0
92096,c,2027,2,0,0,0,0
92096,c,2027,3,0,0,0,0
92096,c,2027,4,0,0,0,0
92096,c,2028,1,0,0,0,0
92096,c,2028,2,0,0,0,0
92096,c,2028,3,0,0,0,0
92096,c,2028,4,0,0,0,0
92096,r,2026,1,0,0,0,0
92096,r,2026,2,0,0,0,0
92096,r,2026,3,0,0,0,0
92096,r,2026,4,0,0,0,0
92096,r,2027,1,0,0,0,0
92096,r,2027,2,0,0,0,0
92096,r,2027,3,0,0,0,0
92096,r,2027,4,0,0,0,0
92096,r,2028,1,0,0,0,0
92096,r,2028,2,0,0,0,0
92096,r,2028,3,0,0,0,0
92096,r,2028,4,0,0,0,0
92101,c,2026,1,0,0,0,0
92101,c,2026,2,0,0,0,0
92101,c,2026,3,0,0,0,0
92101,c,2026,4,0,0,0,0
92101,c,2027,1,0,0,0,0
92101,c,2027,2,0,0,0,0
92101,c,2027,3,0,0,0,0
92101,c,2027,4,0,0,0,0
92101,c,2028,1,0,0,0,0
92101,c,2028,2,0,0,0,0
92101,c,2028,3,0,0,0,0
92101,c,2028,4,0,0,0,0
92101,r,2026,1,146752.99,160776.65,1257237.75,412326.28
92101,r,2026,2,149181.57,156162.62,1589909.64,493092.55
92101,r,2026,3,252229.89,241628.71,2206361.94,664516.86
92101,r,2026,4,212946.56,192378.7,2101185.27,608683.86
92101,r,2027,1,160910.75,136906.08,1374420.93,390383.62
92101,r,2027,2,156295.96,158477.36,1643641.84,438654.46
92101,r,2027,3,241858.85,231340.17,2215056.2,659332.32
92101,r,2027,4,192567.25,218818.05,2028946.19,621833.47
92101,r,2028,1,137020.27,149666.67,1301278.74,392755.84
92101,r,2028,2,158612.68,163833.22,1462181.54,469816.75
92101,r,2028,3,231560.5,232251.77,2197774.41,691177.94
92101,r,2028,4,219032.52,211295.05,2072778.23,647988.41
92102,c,2026,1,42853.11,41703.25,295597.33,77691.62
92102,c,2026,2,37965.04,41684.96,275421.23,89826.5
92102,c,2026,3,54529.21,47965.56,454641.31,145238.44
92102,c,2026,4,44568.4,46099.07,354565.59,86573.97
92102,c,2027,1,41748.29,42191.54,258972.05,85507.49
92102,c,2027,2,41735.29,37802.21,299421.65,82779.96
92102,c,2027,3,48019.91,50933.93,484128.13,141026.52
92102,c,2027,4,46149.3,46510.21,288579.91,102230.67
92102,c,2028,1,42237.11,36963.9,285024.98,80911.08
92102,c,2028,2,37847.86,41096.33,275933.21,86815.68
92102,c,2028,3,50991.65,54237.37,470088.4,137115.26
92102,c,2028,4,46560.88,37854.52,340768.91,100263.03
92102,r,2026,1,35523.3,36413.79,335250.87,102233.9
92102,r,2026,2,34721.59,32923.98,317679.21,101926.31
92102,r,2026,3,49520.37,50024.95,471612.73,135590.83
92102,r,2026,4,42814.76,41577.66,492409.6,135126.58
92102,r,2027,1,36440.1,36083.82,340779.66,94123.41
92102,r,2027,2,32948.93,31463.43,339754.36,94466.74
92102,r,2027,3,50069.47,48724.28,451969.42,133062.71
92102,r,2027,4,41611.61,50125.96,450421.92,137368.55
92102,r,2028,1,36109.88,36678.89,313744.71,98068.85
92102,r,2028,2,31487.26,33649.78,314889.12,104296.2
92102,r,2028,3,48767.64,46694.85,443542.36,126933.29
92102,r,2028,4,50166.88,45851.73,457895.17,123147.87
92103,c,2026,1,0,0,0,0
92103,c,2026,2,0,0,0,0
92103,c,2026,3,0,0,0,0
92103,c,2026,4,0,0,0,0
92103,c,2027,1,0,0,0,0
92103,c,2027,2,0,0,0,0
92103,c,2027,3,0,0,0,0
92103,c,2027,4,0,0,0,0
92103,c,2028,1,0,0,0,0
92103,c,2028,2,0,0,0,0
92103,c,2028,3,0,0,0,0
92103,c,2028,4,0,0,0,0
92103,r,2026,1,54092.19,58609.99,482608.56,160123.67
92103,r,2026,2,57648.28,49158.37,515968.71,137031.53
92103,r,2026,3,82320.6,75746.5,806672.15,231885.19
92103,r,2026,4,67160.83,70366.48,613950.85,183436.44
92103,r,2027,1,58650.73,51857.17,533745.57,144103.84
92103,r,2027,2,49194.88,51034.37,456771.77,156070.25
92103,r,2027,3,75802.03,83346.2,772950.64,205167.91
92103,r,2027,4,70421.67,62411.66,611454.79,217140.8
92103,r,2028,1,51893.22,57351.93,480346.14,148284.22
92103,r,2028,2,51072.27,45179.21,520234.18,139805.23
92103,r,2028,3,83407.3,79862.06,683893.02,208861.05
92103,r,2028,4,62460.61,62157.92,723802.67,216147.8
92104,c,2026,1,0,0,0,0
92104,c,2026,2,0,0,0,0
92104,c,2026,3,0,0,0,0
92104,c,2026,4,0,0,0,0
92104,c,2027,1,0,0,0,0
92104,c,2027,2,0,0,0,0
92104,c,2027,3,0,0,0,0
92104,c,2027,4,0,0,0,0
92104,c,2028,1,0,0,0,0
92104,c,2028,2,0,0,0,0
92104,c,2028,3,0,0,0,0
92104,c,2028,4,0,0,0,0
92104,r,2026,1,55206.94,55452.82,506866.12,156903.2
92104,r,2026,2,51239.6,49609.86,504466.62,152244.95
92104,r,2026,3,73951.44,78356.52,737267.71,221891.86
92104,r,2026,4,66762.46,63075.77,681542.85,188323.41
92104,r,2027,1,55492.21,54492.84,523010.67,148304.32
92104,r,2027,2,49646.14,49907.55,507483.15,154814.35
92104,r,2027,3,78414.25,76192.08,739639.54,218705.02
92104,r,2027,4,63126.03,69325.03,627744.68,189360.75
92104,r,2028,1,54531.55,56228.53,494347.74,144547.15
92104,r,2028,2,49944.05,50205.98,516047.83,136252.34
92104,r,2028,3,76248.21,76437.19,729016.72,220634.3
92104,r,2028,4,69380.27,63852.8,631202.5,203062.55
92105,c,2026,1,0,0,0,0
92105,c,2026,2,0,0,0,0
92105,c,2026,3,0,0,0,0
92105,c,2026,4,0,0,0,0
92105,c,2027,1,0,0,0,0
92105,c,2027,2,0,0,0,0
92105,c,2027,3,0,0,0,0
92105,c,2027,4,0,0,0,0
92105,c,2028,1,0,0,0,0
92105,c,2028,2,0,0,0,0
92105,c,2028,3,0,0,0,0
92105,c,2028,4,0,0,0,0
92105,r,2026,1,43224.12,43716.99,356112.16,123272.88
92105,r,2026,2,39774.05,34932.72,360496.9,124050.95
92105,r,2026,3,55787.86,52011.3,579063.04,153950.22
92105,r,2026,4,52327.02,58136.43,500909.99,151884.38
92105,r,2027,1,43746.69,38237.44,410909.59,119905.5
92105,r,2027,2,34958.14,35620.43,413503.17,108709.78
92105,r,2027,3,52049.35,59804.45,513167.41,168593.26
92105,r,2027,4,58182.33,50927.59,506281.27,150152.7
92105,r,2028,1,38263.42,44121.29,399685.01,111628.38
92105,r,2028,2,35646.36,40857.94,362365.93,111181.55
92105,r,2028,3,59848.19,52998.88,561977.55,169026.55
92105,r,2028,4,50967.8,51473.69,500509,150190.53
92106,c,2026,1,0,0,0,0
92106,c,2026,2,0,0,0,0
92106,c,2026,3,0,0,0,0
92106,c,2026,4,0,0,0,0
92106,c,2027,1,0,0,0,0
92106,c,2027,2,0,0,0,0
92106,c,2027,3,0,0,0,0
92106,c,2027,4,0,0,0,0
92106,c,2028,1,0,0,0,0
92106,c,2028,2,0,0,0,0
92106,c,2028,3,0,0,0,0
92106,c,2028,4,0,0,0,0
92106,r,2026,1,20379.56,20519.55,177066.68,59611.55
92106,r,2026,2,17255.15,15919.73,162334.41,43542.68
92106,r,2026,3,25828.27,23807.08,228532.68,67551.68
92106,r,2026,4,22550.6,24242.53,216879.29,60521.65
92106,r,2027,1,20534.89,19078.02,198705.17,54717.5
92106,r,2027,2,15932.23,16098.07,145142.27,52276.8
92106,r,2027,3,23828.35,23611.2,225172.28,68189.35
92106,r,2027,4,24262.47,22083.25,201738.83,73138.19
92106,r,2028,1,19092.28,21409.45,182391.68,59213.71
92106,r,2028,2,16110.7,14393.19,174255.99,44370.9
92106,r,2028,3,23632.29,23264.01,227297.82,63134.55
92106,r,2028,4,22101.41,20541.6,243793.95,67971.33
92107,c,2026,1,3255.35,3277.38,22966.7,7056.26
92107,c,2026,2,1296.52,1313.48,9080.04,3338.64
92107,c,2026,3,2017.33,2188.78,20531.01,5832.93
92107,c,2026,4,1559.04,1407.28,11813.15,3418.61
92107,c,2027,1,3294.34,3228.5,23520.88,6913.37
92107,c,2027,2,1328.56,1217.65,11128.81,3262.87
92107,c,2027,3,2213.91,2265.81,19443.09,5411.55
92107,c,2027,4,1425.31,1631.88,11395.36,3332.43
92107,c,2028,1,3245.21,3306.4,23044.55,7559.66
92107,c,2028,2,1231.63,1492.39,10876.23,3400.27
92107,c,2028,3,2291.83,2145.75,18038.51,6147.04
92107,c,2028,4,1652.79,1574.17,11108.09,3681.36
92107,r,2026,1,34673.32,35216.35,331996.21,94123.35
92107,r,2026,2,28522.5,26759.32,256967.48,80738.29
92107,r,2026,3,36903.23,36267.2,343220.79,106602.13
92107,r,2026,4,39392.34,39003.48,347654.53,115754.21
92107,r,2027,1,35240.52,35669.8,313744.49,91714.81
92107,r,2027,2,26779.7,25443.17,269127.64,77359.57
92107,r,2027,3,36293.82,35454.94,355340.44,104785.61
92107,r,2027,4,39035.61,35399.42,385847.35,102540.31
92107,r,2028,1,35694.28,33708.83,305716.04,93967.6
92107,r,2028,2,25462.56,26647.19,257865.23,81428.96
92107,r,2028,3,35480.97,36706.9,349285.36,114122.5
92107,r,2028,4,35428.58,39288.35,341801.04,110050.28
92108,c,2026,1,197256.54,204569.4,1469955,417230.79
92108,c,2026,2,316515.81,277633.56,2271913.77,640130.43
92108,c,2026,3,332929.61,339295.81,3235993.66,895761.6
92108,c,2026,4,311951.15,281487.11,2563640.36,793550.12
92108,c,2027,1,204864.82,204995.48,1390769.29,401533.87
92108,c,2027,2,277916.5,310265.14,2133768.1,611060.27
92108,c,2027,3,339698.29,361141.86,2985872,889593.35
92108,c,2027,4,281764.73,339083.15,2645167.07,677590.88
92108,c,2028,1,205291.53,193952.48,1338446.23,380219.4
92108,c,2028,2,310581.33,291399.2,2036867.56,702971.76
92108,c,2028,3,361570.26,333227.9,2965311.17,938067.55
92108,c,2028,4,339417.58,349866.38,2258636.26,696354.95
92108,r,2026,1,70028.89,67111.01,602712.57,173384.2
92108,r,2026,2,71019.9,67191.75,769848.68,208543.44
92108,r,2026,3,97882.03,99323.55,923631.71,299375.18
92108,r,2026,4,92794.09,87946.29,758215.25,257834.33
92108,r,2027,1,67165.13,65541.38,577947.33,198934.54
92108,r,2027,2,67248.38,76677.37,695144.8,215336.35
92108,r,2027,3,99407.18,96020.95,997917.26,271075.01
92108,r,2027,4,88025.05,78467.44,859447.75,265734.08
92108,r,2028,1,65594.23,62848.31,663115.14,167395.83
92108,r,2028,2,76742,69236.82,717787.84,203725.87
92108,r,2028,3,96101.8,103743.69,903583.35,314886.81
92108,r,2028,4,78537.71,88943.95,885780.26,273624.39
92109,c,2026,1,0,0,0,0
92109,c,2026,2,0,0,0,0
92109,c,2026,3,0,0,0,0
92109,c,2026,4,0,0,0,0
92109,c,2027,1,0,0,0,0
92109,c,2027,2,0,0,0,0
92109,c,2027,3,0,0,0,0
92109,c,2027,4,0,0,0,0
92109,c,2028,1,0,0,0,0
92109,c,2028,2,0,0,0,0
92109,c,2028,3,0,0,0,0
92109,c,2028,4,0,0,0,0
92109,r,2026,1,68075.22,71901.29,639096.72,197054.52
92109,r,2026,2,56503.31,63409.04,601585.44,185035.7
92109,r,2026,3,80115.04,88255.33,794190.1,257240.94
92109,r,2026,4,78522.13,78239.7,809632.44,247194.86
92109,r,2027,1,71951.17,68428.11,656848.39,180428.5
92109,r,2027,2,63456.55,59434.78,616785.65,181356.88
92109,r,2027,3,88319.93,81904.2,857469.79,238959
92109,r,2027,4,78304.08,81874.61,823982.86,235339.66
92109,r,2028,1,68475.59,70328.78,601428.33,196190.31
92109,r,2028,2,59479.31,60936.51,604522.93,186360.58
92109,r,2028,3,81964.15,88430.19,796530,245577.77
92109,r,2028,4,81941.99,83325.81,784465.52,236146.44
92110,c,2026,1,0,0,0,0
92110,c,2026,2,0,0,0,0
92110,c,2026,3,0,0,0,0
92110,c,2026,4,0,0,0,0
92110,c,2027,1,0,0,0,0
92110,c,2027,2,0,0,0,0
92110,c,2027,3,0,0,0,0
92110,c,2027,4,0,0,0,0
92110,c,2028,1,0,0,0,0
92110,c,2028,2,0,0,0,0
92110,c,2028,3,0,0,0,0
92110,c,2028,4,0,0,0,0
92110,r,2026,1,48798.38,49519.71,455145.18,134453.37
92110,r,2026,2,47115.43,50142.18,469315.28,148602.88
92110,r,2026,3,49645.48,50839.49,469322.65,143898.11
92110,r,2026,4,47065.9,45794.56,398711.93,140801.6
92110,r,2027,1,49572.69,49994.4,448177.9,140432.5
92110,r,2027,2,50199.29,47660.26,495342.92,149404.05
92110,r,2027,3,50876.37,48469.66,479660.36,140119.42
92110,r,2027,4,45832.88,40621.88,469338.66,127392.05
92110,r,2028,1,50047.89,49229.09,468108.35,126072.68
92110,r,2028,2,47714.54,50303.44,498013.51,143235.35
92110,r,2028,3,48504.82,49537.3,467064.73,142771.54
92110,r,2028,4,40655.87,47817.53,424640.18,124979.22
92111,c,2026,1,168507.14,165466.49,1295963.71,340929.49
92111,c,2026,2,175892.01,174372.84,1263218.69,409513.71
92111,c,2026,3,221236.24,199345.73,1885726.42,518673.03
92111,c,2026,4,171328.92,187741.99,1387100.53,427896.54
92111,c,2027,1,165615.15,183354.25,1136431.64,355717.43
92111,c,2027,2,174520.95,170943.58,1365045.71,379192.55
92111,c,2027,3,199531.46,209653.28,1728910.11,621352.59
92111,c,2027,4,187902.57,180193.95,1426321.79,424531.11
92111,c,2028,1,183518.98,160783.49,1185724.77,318498.1
92111,c,2028,2,171088.78,184723.2,1263975.17,395941.26
92111,c,2028,3,209848.62,192218.59,2071175.29,519256.04
92111,c,2028,4,180348.08,185289.07,1415103.72,428498.86
92111,r,2026,1,37221.43,34942.15,350706.82,100450.58
92111,r,2026,2,33411.46,28014.33,315424.55,98481.69
92111,r,2026,3,43561.83,46472.67,474493.36,137465.7
92111,r,2026,4,48991.33,46695.23,402765.43,126033.58
92111,r,2027,1,34965.18,37523.67,334835.25,93019.06
92111,r,2027,2,28033.96,31141.81,328272.3,94871.32
92111,r,2027,3,46505.85,48913.94,458218.99,130842.95
92111,r,2027,4,46731.13,40654.2,420111.95,134555.88
92111,r,2028,1,37548.41,35825.51,310063.53,102535.29
92111,r,2028,2,31163.64,32410.27,316237.74,89169.73
92111,r,2028,3,48948.86,47236.27,436143.17,133319.61
92111,r,2028,4,40685.45,42405.11,448519.59,134216.19
92112,c,2026,1,0,0,0,0
92112,c,2026,2,0,0,0,0
92112,c,2026,3,0,0,0,0
92112,c,2026,4,0,0,0,0
92112,c,2027,1,0,0,0,0
92112,c,2027,2,0,0,0,0
92112,c,2027,3,0,0,0,0
92112,c,2027,4,0,0,0,0
92112,c,2028,1,0,0,0,0
92112,c,2028,2,0,0,0,0
92112,c,2028,3,0,0,0,0
92112,c,2028,4,0,0,0,0
92112,r,2026,1,0,0,0,0
92112,r,2026,2,0,0,0,0
92112,r,2026,3,0,0,0,0
92112,r,2026,4,0,0,0,0
92112,r,2027,1,0,0,0,0
92112,r,2027,2,0,0,0,0
92112,r,2027,3,0,0,0,0
92112,r,2027,4,0,0,0,0
92112,r,2028,1,0,0,0,0
92112,r,2028,2,0,0,0,0
92112,r,2028,3,0,0,0,0
92112,r,2028,4,0,0,0,0
92113,c,2026,1,0,0,0,0
92113,c,2026,2,0,0,0,0
92113,c,2026,3,0,0,0,0
92113,c,2026,4,0,0,0,0
92113,c,2027,1,0,0,0,0
92113,c,2027,2,0,0,0,0
92113,c,2027,3,0,0,0,0
92113,c,2027,4,0,0,0,0
92113,c,2028,1,0,0,0,0
92113,c,2028,2,0,0,0,0
92113,c,2028,3,0,0,0,0
92113,c,2028,4,0,0,0,0
92113,r,2026,1,25959.81,24103.74,240050.14,67211.97
92113,r,2026,2,23046.59,20107.97,228025.55,69233.2
92113,r,2026,3,33114.79,31170.1,305719.2,93187.17
92113,r,2026,4,30742.14,31422.72,286237.25,94201.1
92113,r,2027,1,24119.83,25757.61,224039.89,66657.9
92113,r,2027,2,20122.1,22537.66,230777.34,66788.87
92113,r,2027,3,31192.21,31568.56,310623.9,96814.55
92113,r,2027,4,31446.34,29056.87,314003.66,101162.95
92113,r,2028,1,25774.8,24039.69,222193.02,66881.61
92113,r,2028,2,22553.5,22809.65,222629.58,66777.13
92113,r,2028,3,31590.95,32075.02,322715.17,90876.17
92113,r,2028,4,29078.71,31875.53,337209.85,89560.62
92114,c,2026,1,0,0,0,0
92114,c,2026,2,0,0,0,0
92114,c,2026,3,0,0,0,0
92114,c,2026,4,0,0,0,0
92114,c,2027,1,0,0,0,0
92114,c,2027,2,0,0,0,0
92114,c,2027,3,0,0,0,0
92114,c,2027,4,0,0,0,0
92114,c,2028,1,0,0,0,0
92114,c,2028,2,0,0,0,0
92114,c,2028,3,0,0,0,0
92114,c,2028,4,0,0,0,0
92114,r,2026,1,33622.11,30255.2,275841.28,83677.39
92114,r,2026,2,24876.31,23632.9,240054.31,69337.38
92114,r,2026,3,45192.33,43636.5,417418.16,119072.54
92114,r,2026,4,40391.57,38762.8,387375.68,123787.72
92114,r,2027,1,30277.21,29652.65,278924.63,95994.59
92114,r,2027,2,23650.18,23759.64,231124.61,68259.11
92114,r,2027,3,43668.27,43127.07,396908.47,123950.31
92114,r,2027,4,38793.79,39405.38,412625.75,118070.73
92114,r,2028,1,29674.23,29984.11,319981.97,86768.62
92114,r,2028,2,23777.02,22875.81,227530.35,67995.67
92114,r,2028,3,43158.46,41008.04,413167.71,122431.46
92114,r,2028,4,39436.88,41973.91,393569.1,110934
92115,c,2026,1,152151.09,153195.28,1036646.67,301950.52
92115,c,2026,2,148572.27,150476.97,1033578.58,345928.51
92115,c,2026,3,177264.55,161111.38,1517380.2,431377.71
92115,c,2026,4,155323.77,141343.79,1089424.72,327166.96
92115,c,2027,1,153343.01,147846.16,1006501.74,297052.5
92115,c,2027,2,150622.98,141147.31,1153095.02,348088.57
92115,c,2027,3,161279.13,169646.63,1437925.7,486851.68
92115,c,2027,4,141497.51,143014.08,1090556.55,341755.38
92115,c,2028,1,147988.73,143546.9,990174.99,304973.99
92115,c,2028,2,141284.26,157468.68,1160295.23,319565.04
92115,c,2028,3,169823.27,160763.44,1622838.92,462836.75
92115,c,2028,4,143169.63,143162.66,1139184.6,347267.15
92115,r,2026,1,68823.2,72786.79,676792.73,221933.44
92115,r,2026,2,45536.3,42587.2,442529.39,136449.34
92115,r,2026,3,81003.41,74226.46,872427.98,254869.62
92115,r,2026,4,73794.05,75197.42,752162.08,224458.28
92115,r,2027,1,72807.37,71889.17,739778.15,215694.91
92115,r,2027,2,42607.48,43533.76,454831.13,136357.62
92115,r,2027,3,74279.36,90144.89,849565.4,246154.15
92115,r,2027,4,75233.99,75544.76,748194.25,212627.75
92115,r,2028,1,71909.49,78579.5,718983.04,198537.25
92115,r,2028,2,43554.49,44743.94,454525.4,129892.33
92115,r,2028,3,90209.13,87782.58,820513.83,262306.46
92115,r,2028,4,75581.5,75146.24,708759.16,202453.67
92116,c,2026,1,0,0,0,0
92116,c,2026,2,0,0,0,0
92116,c,2026,3,12672.88,0,119571.67,36036.7
92116,c,2026,4,7757.28,0,61826.36,18340.68
92116,c,2027,1,0,0,0,0
92116,c,2027,2,0,0,0,0
92116,c,2027,3,13257.92,0,120122.35,35837.03
92116,c,2027,4,7325.67,0,61135.59,18014.53
92116,c,2028,1,0,0,0,0
92116,c,2028,2,0,0,0,0
92116,c,2028,3,13124.82,0,119456.76,35327.88
92116,c,2028,4,7796.76,0,60048.42,17899.55
92116,r,2026,1,37882,38909.91,363985.33,93880.24
92116,r,2026,2,33791.72,32458.24,333147.26,101569.74
